n,Xi(n),Omega(n),E(n),F(n),E_tail_upper,Omega_tail_upper_heuristic
678000,0.2101318663013717,0.6156381631018419,1.3525655185609067,-0.526795489157693,3.069855573552713e-05,2.157213682767033e-05
679000,0.21013186630137812,0.6156381666773109,1.3525655606407507,-0.5267955276620617,3.065647583180528e-05,2.154065428950698e-05
680000,0.2101318663013845,0.6156381702426315,1.3525656026014323,-0.5267955660574164,3.061451509071875e-05,2.1509263892470654e-05
681000,0.21013186630139083,0.6156381737984684,1.352565644443463,-0.5267956043436038,3.0572673000826906e-05,2.1477965232040367e-05
682000,0.21013186630139716,0.6156381773429027,1.3525656861673514,-0.5267956425230516,3.053094905362936e-05,2.1446757906061442e-05
683000,0.21013186630140346,0.6156381808768225,1.3525657277736027,-0.5267956805953767,3.0489342743544862e-05,2.141564151472819e-05
684000,0.2101318663014097,0.6156381844022745,1.35256576926272,-0.5267957185590358,3.0447853567890277e-05,2.1384615660566812e-05
685000,0.21013186630141595,0.6156381879155961,1.3525658106352028,-0.5267957564181907,3.0406481026859766e-05,2.1353679948418377e-05
686000,0.21013186630142217,0.6156381914193838,1.3525658518915482,-0.5267957941707422,3.0365224623504175e-05,2.132283398542203e-05
687000,0.21013186630142833,0.615638194913532,1.3525658930322504,-0.5267958318172901,3.0324083863710555e-05,2.1292077380998265e-05
688000,0.2101318663014345,0.6156381983964498,1.3525659340578005,-0.5267958693599162,3.0283058256181903e-05,2.1261409746832396e-05
689000,0.21013186630144062,0.6156382018698094,1.352565974968687,-0.5267959067974368,3.0242147312417045e-05,2.123083069685817e-05
690000,0.21013186630144673,0.615638205334354,1.3525660157653956,-0.5267959441295949,3.02013505466907e-05,2.1200339847241478e-05
691000,0.2101318663014528,0.6156382087867471,1.3525660564484097,-0.5267959813602097,3.0160667476033733e-05,2.1169936816364273e-05
692000,0.21013186630145883,0.6156382122306046,1.352566097018209,-0.5267960184861455,3.0120097620213548e-05,2.1139621224808562e-05
693000,0.21013186630146485,0.6156382156654722,1.352566137475271,-0.5267960555083341,3.007964050171467e-05,2.1109392695340595e-05
694000,0.21013186630147088,0.6156382190877733,1.3525661778200713,-0.5267960924308271,3.0039295645719472e-05,2.1079250852895133e-05
695000,0.21013186630147684,0.6156382225017649,1.352566218053081,-0.5267961292498393,2.9999062580089096e-05,2.104919532455991e-05
696000,0.21013186630148278,0.6156382259074641,1.3525662581747702,-0.5267961659658233,2.995894083534451e-05,2.1019225739560176e-05
697000,0.2101318663014887,0.6156382293010878,1.3525662981856057,-0.5267962025830292,2.9918929944647736e-05,2.0989341729243412e-05
698000,0.21013186630149458,0.615638232686036,1.3525663380860513,-0.5267962390985207,2.987902944378324e-05,2.095954292706415e-05
699000,0.21013186630150046,0.615638236062047,1.352566377876569,-0.5267962755130216,2.983923887113947e-05,2.092982896856894e-05
700000,0.2101318663015063,0.6156382394276139,1.352566417557618,-0.5267963118284978,2.9799557767690542e-05,2.0900199491381442e-05
701000,0.21013186630151212,0.6156382427833503,1.3525664571296543,-0.5267963480447918,2.9759985676978136e-05,2.0870654135187628e-05
702000,0.21013186630151792,0.6156382461311741,1.352566496593132,-0.5267963841604401,2.9720522145093462e-05,2.0841192541721142e-05
703000,0.2101318663015237,0.6156382494677312,1.3525665359485026,-0.5267964201792478,2.9681166720659443e-05,2.0811814354748767e-05
704000,0.21013186630152944,0.6156382527951707,1.3525665751962146,-0.5267964560995144,2.9641918954812995e-05,2.0782519220055993e-05
705000,0.21013186630153516,0.615638256114766,1.3525666143367148,-0.5267964919204137,2.9602778401187527e-05,2.0753306785432757e-05
706000,0.21013186630154085,0.6156382594227204,1.3525666533704468,-0.5267965276461855,2.956374461589551e-05,2.0724176700659272e-05
707000,0.2101318663015465,0.6156382627229915,1.352566692297852,-0.526796563273314,2.952481715751124e-05,2.0695128617491976e-05
708000,0.21013186630155217,0.6156382660137463,1.3525667311193699,-0.5267965988040715,2.9485995587053743e-05,2.0666162189649598e-05
709000,0.21013186630155778,0.6156382692942047,1.3525667698354362,-0.5267966342396737,2.9447279467969773e-05,2.0637277072799368e-05
710000,0.21013186630156339,0.615638272566403,1.3525668084464857,-0.5267966695785193,2.9408668366117036e-05,2.060847292454332e-05
711000,0.21013186630156896,0.6156382758302045,1.35256684695295,-0.5267967048211765,2.937016184974749e-05,2.05797494044047e-05
712000,0.21013186630157452,0.6156382790830845,1.3525668853552582,-0.5267967399705991,2.93317594894908e-05,2.055110617381452e-05
713000,0.21013186630158004,0.6156382823283176,1.3525669236538376,-0.52679677502394,2.9293460858337924e-05,2.0522542896098205e-05
714000,0.21013186630158556,0.6156382855645305,1.3525669618491127,-0.5267968099829967,2.925526553162486e-05,2.0494059236462348e-05
715000,0.21013186630159103,0.6156382887900634,1.352566999941506,-0.5267968448498515,2.921717308701651e-05,2.046565486198159e-05
716000,0.2101318663015965,0.6156382920074011,1.3525670379314374,-0.5267968796224398,2.9179183104490652e-05,2.0437329441585605e-05
717000,0.21013186630160194,0.6156382952170157,1.3525670758193247,-0.526796914300707,2.9141295166322114e-05,2.040908264604618e-05
718000,0.21013186630160735,0.6156382984163583,1.3525671136055832,-0.5267969488876176,2.9103508857066996e-05,2.038091414796443e-05
719000,0.21013186630161274,0.6156383016076528,1.352567151290626,-0.5267969833813606,2.9065823763547078e-05,2.0352823621758096e-05
720000,0.21013186630161812,0.6156383047905544,1.3525671888748647,-0.5267970177826922,2.9028239474834342e-05,2.0324810743648947e-05
721000,0.21013186630162345,0.6156383079637571,1.3525672263587072,-0.5267970520933267,2.899075558223561e-05,2.0296875191650326e-05
722000,0.21013186630162878,0.6156383111282695,1.35256726374256,-0.5267970863126619,2.8953371679277313e-05,2.026901664555473e-05
723000,0.21013186630163408,0.6156383142852346,1.352567301026828,-0.5267971204399593,2.8916087361690414e-05,2.0241234786921565e-05
724000,0.21013186630163935,0.6156383174320563,1.3525673382119128,-0.5267971544782171,2.887890222739538e-05,2.0213529299064957e-05
725000,0.21013186630164463,0.615638320570421,1.3525673752982146,-0.526797188426149,2.8841815876487376e-05,2.0185899867041668e-05
726000,0.21013186630164987,0.6156383237017208,1.3525674122861306,-0.5267972222827599,2.880482791122149e-05,2.015834617763914e-05
727000,0.21013186630165506,0.6156383268224336,1.352567449176057,-0.5267972560519685,2.8767937935998136e-05,2.0130867919363598e-05
728000,0.21013186630166028,0.6156383299353781,1.352567485968387,-0.5267972897313485,2.8731145557348553e-05,2.010346478242829e-05
729000,0.21013186630166544,0.6156383330404785,1.3525675226635119,-0.5267973233213679,2.8694450383920422e-05,2.007613645874178e-05
730000,0.2101318663016706,0.6156383361356695,1.352567559261821,-0.5267973568244808,2.8657852026463607e-05,2.0048882641896385e-05
731000,0.2101318663016757,0.6156383392236684,1.3525675957637016,-0.5267973902383575,2.862135009781599e-05,2.0021703027156672e-05
732000,0.21013186630168085,0.6156383423036541,1.3525676321695386,-0.5267974235642037,2.858494421288947e-05,1.9994597311448053e-05
733000,0.21013186630168593,0.6156383453739465,1.352567668479715,-0.5267974568040826,2.854863398865602e-05,1.9967565193345498e-05
734000,0.21013186630169098,0.6156383484367921,1.352567704694612,-0.526797489956129,2.8512419044133873e-05,1.99406063730623e-05
735000,0.21013186630169603,0.6156383514921827,1.3525677408146084,-0.5267975230207297,2.8476299000373847e-05,1.9913720552438985e-05
736000,0.21013186630170105,0.6156383545370417,1.3525677768400812,-0.5267975560013385,2.844027348044574e-05,1.9886907434932242e-05
737000,0.21013186630170608,0.6156383575748301,1.3525678127714051,-0.5267975888948689,2.840434210942486e-05,1.9860166725604015e-05
738000,0.21013186630171105,0.6156383606052996,1.3525678486089534,-0.5267976217019428,2.8368504514378656e-05,1.983349813111063e-05
739000,0.210131866301716,0.6156383636262031,1.3525678843530968,-0.5267976544251778,2.833276032435345e-05,1.9806901359692054e-05
740000,0.21013186630172098,0.6156383666397085,1.3525679200042044,-0.526797687062775,2.8297109170361302e-05,1.978037612116118e-05
741000,0.2101318663017259,0.6156383696459394,1.3525679555626433,-0.526797719614978,2.8261550685366918e-05,1.9753922126893278e-05
742000,0.2101318663017308,0.6156383726425282,1.3525679910287782,-0.5267977520845193,2.8226084504274736e-05,1.9727539089815454e-05
743000,0.2101318663017357,0.6156383756312587,1.3525680264029727,-0.5267977844699783,2.8190710263916078e-05,1.9701226724396263e-05
744000,0.21013186630174055,0.6156383786134769,1.352568061685588,-0.5267978167703705,2.81554276030364e-05,1.9674984746635338e-05
745000,0.2101318663017454,0.6156383815863672,1.352568096876983,-0.5267978489888705,2.8120236162282653e-05,1.9648812874053166e-05
746000,0.21013186630175024,0.6156383845520982,1.3525681319775158,-0.5267978811236673,2.8085135584190735e-05,1.962271082568089e-05
747000,0.21013186630175504,0.6156383875105312,1.3525681669875418,-0.5267979131752555,2.8050125513173077e-05,1.9596678322050246e-05
748000,0.2101318663017598,0.6156383904598948,1.3525682019074143,-0.5267979451457597,2.8015205595506266e-05,1.9570715085183525e-05
749000,0.21013186630176459,0.6156383934018096,1.3525682367374858,-0.5267979770339116,2.7980375479318827e-05,1.954482083858368e-05
750000,0.21013186630176933,0.6156383963362465,1.352568271478106,-0.5267980088400901,2.794563481457906e-05,1.9518995307224434e-05
751000,0.21013186630177408,0.6156383992622142,1.352568306129623,-0.5267980405656347,2.7910983253082987e-05,1.949323821754054e-05
752000,0.2101318663017788,0.6156384021809552,1.3525683406923832,-0.5267980722096491,2.7876420448442408e-05,1.946754929741808e-05
753000,0.2101318663017835,0.615638405092793,1.3525683751667315,-0.526798103772155,2.7841946056073013e-05,1.944192827618484e-05
754000,0.21013186630178815,0.6156384079955592,1.3525684095530104,-0.526798135255663,2.7807559733182648e-05,1.9416374884600784e-05
755000,0.2101318663017928,0.6156384108908786,1.352568443851561,-0.5267981666588897,2.7773261138759593e-05,1.9390888854848573e-05
756000,0.21013186630179745,0.6156384137798456,1.3525684780627227,-0.5267981979810796,2.773904993356101e-05,1.9365469920524194e-05
757000,0.21013186630180206,0.6156384166594719,1.3525685121868327,-0.5267982292255587,2.770492578010143e-05,1.934011781662763e-05
758000,0.21013186630180666,0.615638419532163,1.352568546224227,-0.5267982603902572,2.767088834264135e-05,1.9314832279553623e-05
759000,0.21013186630181124,0.6156384223987557,1.3525685801752392,-0.5267982914746723,2.7636937287175913e-05,1.928961304708251e-05
760000,0.21013186630181582,0.6156384252557795,1.352568614040202,-0.5267983224826067,2.7603072281423688e-05,1.926445985837113e-05
761000,0.21013186630182037,0.6156384281061679,1.3525686478194459,-0.5267983534114576,2.75692929948155e-05,1.9239372453943782e-05
762000,0.2101318663018249,0.6156384309498409,1.3525686815132996,-0.5267983842616337,2.7535599098483425e-05,1.921435057568329e-05
763000,0.2101318663018294,0.6156384337850023,1.3525687151220904,-0.5267984150352587,2.7501990265249778e-05,1.91893939668221e-05
764000,0.2101318663018339,0.6156384366128917,1.3525687486461437,-0.5267984457314181,2.746846616961623e-05,1.91645023719335e-05
765000,0.2101318663018384,0.6156384394343564,1.3525687820857835,-0.5267984763495888,2.743502648775303e-05,1.913967553692283e-05
766000,0.21013186630184283,0.6156384422471423,1.3525688154413318,-0.5267985068923466,2.7401670897488264e-05,1.9114913209018845e-05
767000,0.21013186630184727,0.6156384450532253,1.3525688487131091,-0.5267985373580366,2.7368399078297247e-05,1.9090215136765084e-05
768000,0.2101318663018517,0.6156384478530651,1.3525688819014345,-0.5267985677465177,2.7335210711291932e-05,1.9065581070011333e-05
769000,0.2101318663018561,0.6156384506438791,1.3525689150066251,-0.5267985980608899,2.73021054792105e-05,1.904101075990516e-05
770000,0.21013186630186048,0.6156384534286263,1.3525689480289966,-0.5267986282985098,2.72690830664069e-05,1.9016503958883483e-05
771000,0.21013186630186487,0.6156384562058737,1.352568980968863,-0.5267986584611245,2.7236143158840578e-05,1.8992060420664257e-05
772000,0.21013186630186922,0.615638458975257,1.3525690138265367,-0.5267986885494105,2.7203285444066235e-05,1.8967679900238167e-05
773000,0.21013186630187355,0.615638461738463,1.3525690466023288,-0.5267987185619922,2.7170509611223672e-05,1.894336215386043e-05
774000,0.21013186630187788,0.6156384644950104,1.3525690792965481,-0.5267987484996599,2.713781535102773e-05,1.8919106939042643e-05
775000,0.2101318663018822,0.6156384672433286,1.352569111909503,-0.5267987783642921,2.7105202355758254e-05,1.8894914014544676e-05
776000,0.2101318663018865,0.6156384699853109,1.3525691444414991,-0.5267988081543017,2.707267031925023e-05,1.8870783140366677e-05
777000,0.21013186630189074,0.6156384727208114,1.3525691768928412,-0.526798837870139,2.7040218936883863e-05,1.884671407774108e-05
778000,0.210131866301895,0.615638475447612,1.3525692092638324,-0.5267988675143254,2.7007847905574865e-05,1.8822706589124718e-05
779000,0.21013186630189923,0.6156384781686269,1.3525692415547743,-0.5267988970842481,2.6975556923764726e-05,1.8798760438190975e-05
780000,0.21013186630190347,0.6156384808831571,1.3525692737659667,-0.5267989265809061,2.6943345691411107e-05,1.877487538982201e-05
781000,0.21013186630190767,0.615638483589448,1.3525693058977086,-0.5267989560063531,2.6911213909978276e-05,1.8751051210101027e-05
782000,0.21013186630191186,0.6156384862895091,1.3525693379502965,-0.5267989853588756,2.6879161282427624e-05,1.872728766630461e-05
783000,0.21013186630191605,0.6156384889832468,1.3525693699240264,-0.5267990146388636,2.684718751320829e-05,1.870358452689514e-05
784000,0.21013186630192018,0.6156384916691401,1.3525694018191923,-0.526799043848132,2.681529230824778e-05,1.8679941561513214e-05
785000,0.21013186630192435,0.6156384943483751,1.3525694336360865,-0.526799072985787,2.678347537494273e-05,1.865635854097019e-05
786000,0.21013186630192845,0.6156384970219608,1.3525694653750002,-0.5267991020511109,2.6751736422149693e-05,1.8632835237240736e-05
787000,0.21013186630193256,0.6156384996876232,1.3525694970362234,-0.5267991310466676,2.6720075160176034e-05,1.860937142345546e-05
788000,0.21013186630193667,0.6156385023465211,1.3525695286200443,-0.5267991599715866,2.668849130077085e-05,1.8585966873893587e-05
789000,0.21013186630194075,0.6156385050002251,1.3525695601267496,-0.5267991888245838,2.665698455711598e-05,1.8562621363975704e-05
790000,0.2101318663019448,0.6156385076454665,1.3525695915566245,-0.5267992176092132,2.6625554643817108e-05,1.853933467025655e-05
791000,0.21013186630194886,0.6156385102848653,1.352569622909953,-0.526799246323139,2.659420127689487e-05,1.8516106570417852e-05
792000,0.2101318663019529,0.6156385129181623,1.3525696541870182,-0.526799274966903,2.656292417377609e-05,1.849293684326124e-05
793000,0.2101318663019569,0.6156385155434277,1.3525696853881009,-0.5267993035427162,2.6531723053285032e-05,1.8469825268701178e-05
794000,0.21013186630196093,0.6156385181624566,1.3525697165134807,-0.5267993320490632,2.6500597635634774e-05,1.844677162775801e-05
795000,0.2101318663019649,0.6156385207762931,1.3525697475634362,-0.5267993604851782,2.646954764241858e-05,1.8423775702550976e-05
796000,0.21013186630196887,0.6156385233821016,1.3525697785382444,-0.526799388854174,2.643857279660138e-05,1.8400837276291352e-05
797000,0.21013186630197284,0.615638525981915,1.3525698094381813,-0.5267994171542933,2.640767282251132e-05,1.8377956133275612e-05
798000,0.21013186630197678,0.6156385285761586,1.3525698402635207,-0.5267994453853853,2.6376847445831323e-05,1.8355132058878623e-05
799000,0.21013186630198072,0.6156385311622915,1.3525698710145357,-0.5267994735502635,2.6346096393590773e-05,1.8332364839546937e-05
800000,0.21013186630198463,0.6156385337426686,1.3525699016914983,-0.526799501646845,2.631541939415722e-05,1.8309654262792086e-05
801000,0.21013186630198852,0.6156385363173461,1.3525699322946785,-0.5267995296753438,2.628481617722817e-05,1.828700011718397e-05
802000,0.2101318663019924,0.6156385388846612,1.352569962824345,-0.5267995576376914,2.625428647382291e-05,1.8264402192344245e-05
803000,0.21013186630199626,0.6156385414460877,1.3525699932807662,-0.5267995855326824,2.6223830016274427e-05,1.824186027893981e-05
804000,0.21013186630200012,0.6156385440015835,1.3525700236642078,-0.5267996133606242,2.6193446538221365e-05,1.8219374168676324e-05
805000,0.21013186630200398,0.615638546549739,1.352570053974935,-0.526799641123192,2.6163135774600035e-05,1.8196943654291735e-05
806000,0.2101318663020078,0.6156385490920663,1.3525700842132118,-0.5267996688191376,2.61328974616365e-05,1.8174568529549928e-05
807000,0.2101318663020116,0.6156385516284772,1.3525701143793007,-0.5267996964488119,2.6102731336838703e-05,1.8152248589234374e-05
808000,0.2101318663020154,0.6156385541580125,1.3525701444734626,-0.5267997240134347,2.607263713898867e-05,1.8129983629141803e-05
809000,0.2101318663020192,0.6156385566816642,1.3525701744959577,-0.5267997515122743,2.604261460813477e-05,1.8107773446076e-05
810000,0.21013186630202296,0.6156385592002812,1.3525702044470447,-0.5267997789447405,2.6012663485583997e-05,1.8085617837841567e-05
811000,0.2101318663020267,0.6156385617107212,1.3525702343269808,-0.5267998063142328,2.5982783513894355e-05,1.8063516603237788e-05
812000,0.21013186630203046,0.6156385642161561,1.3525702641360224,-0.5267998336178359,2.5952974436867274e-05,1.8041469542052502e-05
813000,0.21013186630203418,0.615638566715472,1.3525702938744244,-0.5267998608569182,2.5923235999540073e-05,1.8019476455056047e-05
814000,0.2101318663020379,0.6156385692081081,1.3525703235424407,-0.5267998880322946,2.58935679481785e-05,1.799753714399523e-05
815000,0.21013186630204161,0.6156385716949482,1.3525703531403237,-0.5267999151433339,2.5863970030269315e-05,1.7975651411587354e-05
816000,0.2101318663020453,0.61563857417662,1.3525703826683244,-0.5267999421896591,2.5834441994512927e-05,1.795381906151428e-05
817000,0.21013186630204897,0.6156385766507759,1.3525704121266935,-0.5267999691738686,2.5804983590816077e-05,1.793203989841654e-05
818000,0.21013186630205263,0.6156385791194067,1.3525704415156794,-0.5267999960942201,2.5775594570284594e-05,1.79103137278875e-05
819000,0.21013186630205627,0.6156385815832576,1.35257047083553,-0.5268000229502161,2.574627468521619e-05,1.7888640356467524e-05
820000,0.2101318663020599,0.6156385840389194,1.3525705000864916,-0.5268000497455123,2.571702368909329e-05,1.7867019591638245e-05
821000,0.21013186630206354,0.6156385864899212,1.35257052926881,-0.5268000764768253,2.5687841336575952e-05,1.7845451241816827e-05
822000,0.21013186630206715,0.6156385889355445,1.3525705583827288,-0.5268001031451172,2.5658727383494813e-05,1.7823935116350295e-05
823000,0.21013186630207073,0.6156385913738763,1.3525705874284915,-0.5268001297525444,2.562968158684408e-05,1.7802471025509886e-05
824000,0.2101318663020743,0.6156385938073876,1.3525706164063396,-0.5268001562968776,2.5600703704774596e-05,1.7781058780485465e-05
825000,0.2101318663020779,0.615638596235055,1.352570645316514,-0.5268001827793811,2.5571793496586942e-05,1.775969819337997e-05
826000,0.21013186630208144,0.6156385986559157,1.3525706741592542,-0.526800209201257,2.554295072272457e-05,1.7738389077203888e-05
827000,0.21013186630208497,0.6156386010710251,1.3525707029347986,-0.5268002355616885,2.551417514476702e-05,1.7717131245869777e-05
828000,0.21013186630208852,0.6156386034813647,1.3525707316433846,-0.5268002618599315,2.5485466525423162e-05,1.769592451418684e-05
829000,0.21013186630209202,0.615638605884894,1.3525707602852481,-0.5268002880982621,2.5456824628524494e-05,1.767476869785554e-05
830000,0.21013186630209554,0.6156386082831481,1.3525707888606247,-0.526800314275381,2.542824921901848e-05,1.7653663613462198e-05
831000,0.210131866302099,0.6156386106763136,1.3525708173697475,-0.5268003403913348,2.5399740062961968e-05,1.763260907847373e-05
832000,0.2101318663021025,0.615638613062608,1.35257084581285,-0.5268003664481395,2.5371296927514594e-05,1.7611604911232322e-05
833000,0.21013186630210598,0.6156386154437469,1.3525708741901639,-0.526800392444311,2.5342919580932288e-05,1.759065093095022e-05
834000,0.21013186630210942,0.615638617819206,1.3525709025019195,-0.526800418380604,2.531460779256081e-05,1.75697469577045e-05
835000,0.21013186630211286,0.6156386201884162,1.3525709307483464,-0.5268004442578174,2.52863613328293e-05,1.754889281243192e-05
836000,0.2101318663021163,0.6156386225526806,1.3525709589296737,-0.5268004700748767,2.525817997324394e-05,1.7528088316923767e-05
837000,0.21013186630211972,0.615638624911788,1.3525709870461282,-0.5268004958322205,2.52300634863816e-05,1.7507333293820782e-05
838000,0.2101318663021231,0.6156386272639914,1.3525710150979364,-0.5268005215318219,2.5202011645883534e-05,1.7486627566608097e-05
839000,0.21013186630212652,0.6156386296114631,1.3525710430853237,-0.5268005471717341,2.5174024226449195e-05,1.7465970959610212e-05
840000,0.21013186630212988,0.6156386319538809,1.3525710710085141,-0.5268005727525034,2.514610100382997e-05,1.7445363297986014e-05
841000,0.21013186630213326,0.6156386342896201,1.3525710988677313,-0.526800598275978,2.5118241754823065e-05,1.742480440772382e-05
842000,0.21013186630213662,0.6156386366200646,1.352571126663197,-0.5268006237409958,2.5090446257265375e-05,1.740429411563646e-05
843000,0.21013186630213995,0.6156386389461737,1.3525711543951326,-0.526800649146819,2.5062714290027444e-05,1.7383832249356412e-05
844000,0.21013186630214328,0.6156386412653914,1.352571182063758,-0.5268006744962234,2.503504563300739e-05,1.7363418637330933e-05
845000,0.2101318663021466,0.6156386435798258,1.3525712096692923,-0.5268006997873199,2.5007440067124966e-05,1.734305310881728e-05
846000,0.21013186630214992,0.6156386458892078,1.3525712372119538,-0.5268007250205962,2.4979897374315602e-05,1.73227354938779e-05
847000,0.21013186630215322,0.615638648192072,1.3525712646919592,-0.526800750197734,2.4952417337524498e-05,1.7302465623375703e-05
848000,0.2101318663021565,0.6156386504898179,1.352571292109525,-0.5268007753175505,2.4924999740700768e-05,1.728224332896936e-05
849000,0.21013186630215977,0.6156386527831021,1.3525713194648659,-0.526800800379604,2.4897644368791624e-05,1.7262068443108608e-05
850000,0.21013186630216305,0.6156386550700818,1.352571346758196,-0.5268008253859511,2.4870351007736607e-05,1.724194079902962e-05
851000,0.2101318663021663,0.6156386573519116,1.3525713739897283,-0.5268008503356504,2.4843119444461828e-05,1.7221860230750392e-05
852000,0.21013186630216954,0.6156386596293452,1.3525714011596752,-0.5268008752281605,2.4815949466874282e-05,1.720182657306615e-05
853000,0.21013186630217276,0.6156386619001123,1.3525714282682475,-0.5268009000659625,2.4788840863856202e-05,1.7181839661544833e-05
854000,0.21013186630217598,0.6156386641665982,1.3525714553156556,-0.5268009248468815,2.4761793425259415e-05,1.716189933252255e-05
855000,0.21013186630217917,0.6156386664276992,1.3525714823021087,-0.5268009495722303,2.473480694189978e-05,1.7142005423099117e-05
856000,0.21013186630218236,0.6156386686826325,1.3525715092278146,-0.5268009742429997,2.4707881205551636e-05,1.712215777113359e-05
857000,0.21013186630218555,0.6156386709330484,1.352571536092981,-0.5268009988577471,2.4681016008942303e-05,1.710235621523986e-05
858000,0.21013186630218872,0.6156386731788737,1.352571562897814,-0.5268010234167517,2.4654211145746617e-05,1.7082600594782244e-05
859000,0.21013186630219188,0.6156386754179313,1.3525715896425192,-0.5268010479223961,2.4627466410581506e-05,1.7062890749871155e-05
860000,0.21013186630219505,0.6156386776526663,1.352571616327301,-0.5268010723724396,2.4600781599000594e-05,1.704322652135874e-05
861000,0.21013186630219818,0.6156386798831719,1.3525716429523627,-0.5268010967669926,2.4574156507488846e-05,1.702360775083461e-05
862000,0.2101318663022013,0.6156386821067314,1.3525716695179069,-0.5268011211089741,2.454759093345725e-05,1.7004034280621546e-05
863000,0.21013186630220443,0.6156386843259637,1.3525716960241356,-0.5268011453959676,2.452108467523755e-05,1.6984505953771293e-05
864000,0.21013186630220754,0.615638686540707,1.3525717224712492,-0.5268011696283348,2.4494637532076992e-05,1.6965022614060314e-05
865000,0.21013186630221062,0.6156386887495867,1.3525717488594478,-0.5268011938076504,2.4468249304133107e-05,1.6945584105985633e-05
866000,0.2101318663022137,0.6156386909535291,1.3525717751889301,-0.5268012179331873,2.444191979246856e-05,1.692619027476068e-05
867000,0.21013186630221678,0.6156386931530946,1.3525718014598942,-0.5268012420045828,2.4415648799046e-05,1.690684096631116e-05
868000,0.21013186630221983,0.6156386953466706,1.3525718276725376,-0.5268012660236472,2.438943612672296e-05,1.6887536027270967e-05
869000,0.21013186630222289,0.6156386975352626,1.352571853827056,-0.5268012899895704,2.436328157924678e-05,1.686827530497812e-05
870000,0.21013186630222594,0.6156386997195117,1.352571879923645,-0.5268013139019074,2.433718496124959e-05,1.684905864747071e-05
871000,0.21013186630222896,0.6156387018978545,1.3525719059624992,-0.5268013377624157,2.4311146078243304e-05,1.6829885903482904e-05
872000,0.210131866302232,0.6156387040717293,1.352571931943812,-0.5268013615698508,2.428516473661465e-05,1.681075692244096e-05
873000,0.21013186630223502,0.6156387062412009,1.3525719578677766,-0.5268013853243407,2.4259240743620263e-05,1.6791671554459274e-05
874000,0.210131866302238,0.615638708404865,1.3525719837345842,-0.5268014090274812,2.4233373907381748e-05,1.6772629650336432e-05
875000,0.210131866302241,0.6156387105639703,1.3525720095444262,-0.5268014326782149,2.4207564036880848e-05,1.6753631061551336e-05
876000,0.21013186630224398,0.6156387127187717,1.3525720352974928,-0.5268014562764771,2.4181810941954593e-05,1.6734675640259312e-05
877000,0.21013186630224695,0.6156387148674657,1.3525720609939733,-0.5268014798242606,2.415611443329052e-05,1.671576323928827e-05
878000,0.21013186630224992,0.6156387170120549,1.352572086634056,-0.5268015033197513,2.413047432242188e-05,1.669689371213487e-05
879000,0.21013186630225286,0.6156387191522462,1.3525721122179286,-0.5268015267634295,2.410489042172293e-05,1.6678066912960746e-05
880000,0.2101318663022558,0.6156387212865442,1.352572137745778,-0.526801550156978,2.4079362544404214e-05,1.6659282696588714e-05
881000,0.21013186630225872,0.6156387234163776,1.35257216321779,-0.5268015734991538,2.4053890504507903e-05,1.664054091849904e-05
882000,0.21013186630226166,0.6156387255421693,1.35257218863415,-0.526801596789719,2.4028474116903145e-05,1.662184143482572e-05
883000,0.21013186630226455,0.6156387276618,1.3525722139950418,-0.5268016200309773,2.4003113197281447e-05,1.6603184102352788e-05
884000,0.21013186630226746,0.6156387297774134,1.3525722393006494,-0.5268016432209686,2.397780756215213e-05,1.658456877851063e-05
885000,0.21013186630227035,0.6156387318886921,1.352572264551155,-0.5268016663601927,2.3952557028837752e-05,1.656599532137237e-05
886000,0.21013186630227323,0.6156387339941419,1.3525722897467412,-0.526801689450326,2.3927361415469604e-05,1.6547463589650222e-05
887000,0.2101318663022761,0.6156387360958594,1.3525723148875883,-0.5268017124894528,2.3902220540983217e-05,1.652897344269191e-05
888000,0.21013186630227895,0.6156387381929553,1.352572339973877,-0.5268017354786426,2.3877134225113915e-05,1.6510524740477096e-05
889000,0.2101318663022818,0.6156387402846974,1.3525723650057864,-0.5268017584188072,2.3852102288392374e-05,1.649211734361383e-05
890000,0.21013186630228464,0.6156387423715847,1.3525723899834956,-0.5268017813096263,2.382712455214024e-05,1.647375111333503e-05
891000,0.21013186630228747,0.6156387444548692,1.3525724149071823,-0.5268018041500255,2.3802200838465738e-05,1.6455425911494974e-05
892000,0.2101318663022903,0.6156387465325289,1.3525724397770238,-0.5268018269422046,2.377733097025937e-05,1.6437141600565846e-05
893000,0.2101318663022931,0.615638748605809,1.352572464593196,-0.5268018496850939,2.3752514771189554e-05,1.6418898043634253e-05
894000,0.2101318663022959,0.6156387506751158,1.3525724893558748,-0.5268018723784631,2.3727752065698398e-05,1.6400695104397827e-05
895000,0.21013186630229871,0.6156387527390026,1.352572514065235,-0.5268018950239336,2.3703042678997397e-05,1.6382532647161793e-05
896000,0.21013186630230152,0.6156387547984807,1.3525725387214502,-0.526801917620668,2.3678386437063233e-05,1.6364410536835604e-05
897000,0.2101318663023043,0.6156387568540012,1.3525725633246943,-0.5268019401683889,2.365378316663357e-05,1.6346328638929562e-05
898000,0.21013186630230704,0.6156387589036757,1.3525725878751393,-0.5268019626691566,2.3629232695202893e-05,1.63282868195515e-05
899000,0.21013186630230982,0.6156387609497018,1.3525726123729571,-0.5268019851209454,2.3604734851018353e-05,1.631028494540346e-05
